BME680_temperature_b,BME680_humidity_b,BME680_pressure_b,BME680_gas_b,BME680_temperature_f,BME680_humidity_f,BME680_pressure_f,BME680_gas_f,DHT21_temperature,DHT21_humidity,DHT22_temperature,DHT22_humidity,moisture_right,moisture_left,temperature_soil,temperature_water,light,level,door,timestamp
31.48,31.41,1008.55,182.38,27.62,40.47,1008.57,23.65,0,0,0,0,99.99,99.99,14.5,19.94,89,1,0,"""2023-05-03T11:07:49.000Z"""
31.31,32.66,1008.58,168.73,26.05,44.47,1008.53,23.52,0,0,0,0,99.99,99,14.5,20,89,1,0,"""2023-05-03T11:12:49.000Z"""
31.15,32.56,1008.63,170.45,25.64,44.5,1008.55,23.49,0,0,0,0,99.99,99.99,14.5,20,88,1,0,"""2023-05-03T11:17:50.000Z"""
30.64,33.88,1008.55,159.23,25.48,45.67,1008.46,23.15,0,0,0,0,99.99,99,14.5,20,87,1,0,"""2023-05-03T11:22:50.000Z"""
30.69,34.1,1008.6,157.43,25.3,46.7,1008.5,23.07,0,0,0,0,99.99,99.99,14.5,20,88,1,0,"""2023-05-03T11:27:50.000Z"""
30.55,33.59,1008.63,162.01,24.66,46.44,1008.38,22.92,0,0,0,0,99.99,99.99,14.44,20,87,1,0,"""2023-05-03T11:32:51.000Z"""
30.56,33.47,1008.6,164.9,24.35,47.69,1008.45,22.77,0,0,0,0,99.99,99.99,14.44,20,88,1,0,"""2023-05-03T11:34:07.000Z"""
30.19,34.06,1008.57,164.41,25.64,44.88,1008.52,23.28,0,0,0,0,99.99,99.99,14.5,20,87,1,0,"""2023-05-03T11:39:10.000Z"""
30.3,34.55,1008.59,158.93,25.71,45.19,1008.51,23.36,0,0,0,0,99.99,99.99,14.44,20,88,1,0,"""2023-05-03T11:44:10.000Z"""
30.05,33.33,1008.54,165.55,25.11,44.41,1008.4,23.68,0,0,0,0,99.99,99.99,14.5,20,87,1,0,"""2023-05-03T11:49:10.000Z"""
29.39,34.74,1008.51,161.7,24.82,45.42,1008.4,23.69,0,0,0,0,99.99,99.99,14.44,20,86,1,0,"""2023-05-03T11:54:11.000Z"""
28.47,37.21,1008.55,153.1,24.57,46.55,1008.45,23.65,0,0,0,0,99.99,98,14.5,19.94,85,1,0,"""2023-05-03T11:59:11.000Z"""
28.53,36.1,1008.61,164.41,24.89,45.33,1008.48,23.85,0,0,0,0,99.99,98,14.38,20,85,1,0,"""2023-05-03T12:04:11.000Z"""
28.39,36.79,1008.63,156.25,24.13,47.54,1008.46,23.69,0,0,0,0,99.99,99.99,14.5,19.94,85,1,0,"""2023-05-03T12:09:12.000Z"""
27.76,37.6,1008.57,155.38,24.13,47.38,1008.38,23.81,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:14:12.000Z"""
27.57,38.02,1008.55,151.15,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:19:15.000Z"""
26.99,39.36,1008.56,143.49,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:24:15.000Z"""
26.7,42.92,1008.58,108.29,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:29:15.000Z"""
27.03,43.23,1008.56,87.89,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:34:15.000Z"""
26.64,44.62,1008.58,79.21,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:39:15.000Z"""
26.45,45.21,1008.55,75.15,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:44:15.000Z"""
26.52,45.26,1008.55,77.88,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:49:15.000Z"""
26.81,39.27,1008.51,110,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:54:16.000Z"""
26.56,39.56,1008.43,138.83,24.93,46.91,1008.17,23.69,0,0,0,0,99.99,99.99,14.38,19.94,83,1,0,"""2023-05-03T12:59:16.000Z"""
26.68,39.31,1008.41,140.94,22.64,50.05,1007.92,19.98,0,0,0,0,99.99,99.99,14.38,19.81,83,0,0,"""2023-05-03T13:04:16.000Z"""
26.54,39.28,1008.42,144.23,22.43,50.42,1007.96,19.7,0,0,0,0,99.99,99.99,12.19,19.81,82,1,0,"""2023-05-03T13:09:17.000Z"""
26.16,41.34,1008.43,135.56,22.59,51.18,1008.01,19.33,0,0,0,0,99.99,99.99,11.81,19.75,81,1,0,"""2023-05-03T13:14:17.000Z"""
26.26,40.29,1008.43,135.78,22.73,50.24,1008.01,19.49,0,0,0,0,99.99,99.99,12,19.75,81,1,0,"""2023-05-03T13:19:18.000Z"""
25.85,40.94,1008.35,142.99,22.95,49.53,1007.97,19.68,0,0,0,0,99.99,99.99,12.19,19.75,81,1,0,"""2023-05-03T13:24:18.000Z"""
25.81,41.06,1008.33,139.29,22.69,50.44,1007.91,19.87,0,0,0,0,99.99,99.99,12.31,19.69,82,1,0,"""2023-05-03T13:29:18.000Z"""
25.86,41.49,1008.32,136.22,22.4,51.4,1007.92,19.83,0,0,0,0,99.99,99.99,12.31,19.69,82,1,0,"""2023-05-03T13:34:19.000Z"""
25.85,42.41,1008.31,127.39,22.29,52.19,1007.92,19.55,0,0,0,0,99.99,99.99,12.44,19.62,81,1,0,"""2023-05-03T13:39:19.000Z"""
25.82,41.9,1008.31,129.16,22.35,51.79,1007.91,19.46,0,0,0,0,99.99,99.99,12.37,19.69,81,1,0,"""2023-05-03T13:40:32.000Z"""
25.53,41.5,1008.25,138.03,22.24,50.94,1007.86,19.68,0,0,0,0,99.99,99.99,12.37,19.56,81,1,0,"""2023-05-03T13:44:54.000Z"""
25.59,41.38,1008.15,138.83,22.44,50.39,1007.77,19.49,0,0,0,0,99.99,99.99,12.37,19.5,81,1,1,"""2023-05-03T14:00:34.000Z"""
25.2,41.45,1008.18,144.98,21.92,50.84,1007.77,19.57,0,0,0,0,99.99,99.99,11.56,19.5,79,1,1,"""2023-05-03T14:08:39.000Z"""
24.84,42.28,1008.22,148.07,21.65,51.23,1007.8,19.83,0,0,0,0,99.99,99.99,11.56,19.5,79,1,1,"""2023-05-03T14:13:39.000Z"""
24.63,42.7,1008.23,148.86,21.52,51.51,1007.84,19.7,0,0,0,0,99.99,99.99,11.69,19.44,79,1,1,"""2023-05-03T14:18:39.000Z"""
24.52,42.1,1008.25,152.96,21.38,51.22,1007.83,20.06,0,0,0,0,99.99,99.99,11.69,19.44,79,1,1,"""2023-05-03T14:23:40.000Z"""
24.41,44.07,1008.25,141.42,22.9,51.98,1007.85,20.02,0,0,0,0,99.99,99.99,11.69,19.44,80,1,1,"""2023-05-03T14:28:42.000Z"""
24.56,43.05,1008.26,140.23,21.2,53.32,1007.83,20.04,0,0,0,0,99.99,99.99,11.75,19.37,80,1,1,"""2023-05-03T14:33:45.000Z"""
24.28,43.54,1008.32,143.36,21.24,52.17,1007.88,19.98,0,0,0,0,99.99,99.99,11.75,19.37,79,1,1,"""2023-05-03T14:38:45.000Z"""
23.99,44.16,1008.35,142.38,21.26,52.21,1007.94,20.04,10.8,0,0,0,99.99,99.99,11.75,19.37,77,1,1,"""2023-05-03T14:43:45.000Z"""
23.4,44.53,1008.36,150.2,20.55,53.09,1007.91,20.15,10.6,0,0,0,99.99,99.99,11.75,19.31,76,1,1,"""2023-05-03T14:48:45.000Z"""
23.46,45.3,1008.35,140.59,20.46,54.24,1007.97,19.85,10.1,0,0,0,99.99,99.99,11.88,19.25,76,1,1,"""2023-05-03T14:53:45.000Z"""
23.19,45.78,1008.35,139.53,20.02,54.74,1007.99,19.75,9.7,0,0,0,99.99,98,11.88,19.25,76,1,1,"""2023-05-03T14:58:47.000Z"""
23.12,46.22,1008.38,135.56,20.2,55.93,1008.01,19.42,9.6,0,0,0,99.99,99,11.88,19.19,76,1,1,"""2023-05-03T15:03:47.000Z"""
22.96,47.32,1008.4,124.91,19.85,55.75,1008.01,19.46,9.6,0,0,0,99.99,98,11.88,19.12,76,1,1,"""2023-05-03T15:08:47.000Z"""
23.1,48.27,1008.39,109.5,20.23,56.09,1008.01,18.93,9.7,0,0,0,99.99,98,11.94,19.12,76,1,0,"""2023-05-03T15:13:50.000Z"""
22.99,49.46,1008.42,98.74,20.6,57.42,1008.02,18.19,9.9,0,0,0,99.99,99.99,11.94,19.06,75,1,0,"""2023-05-03T15:18:50.000Z"""
22.96,49.66,1008.41,94.76,20.59,57.91,1008.03,17.54,9.9,0,0,0,99.99,99.99,11.94,19.06,74,1,0,"""2023-05-03T15:23:50.000Z"""
22.89,49.93,1008.4,95.43,20.57,58.02,1008,16.94,9.9,0,0,0,99.99,99.99,12,19.06,74,1,0,"""2023-05-03T15:28:50.000Z"""
22.78,50.32,1008.36,94.78,20.51,58.35,1007.99,16.48,9.9,0,0,0,99.99,99.99,11.94,19.06,73,1,0,"""2023-05-03T15:33:50.000Z"""
22.73,50.76,1008.36,92.99,20.38,58.68,1008,16.11,9.9,0,0,0,99.99,99.99,12.06,19.06,73,1,0,"""2023-05-03T15:38:50.000Z"""
22.42,51.39,1008.36,92.99,20.32,58.74,1007.98,15.78,9.9,0,0,0,99.99,99.99,12.13,19.06,73,1,0,"""2023-05-03T15:43:50.000Z"""
22.45,51.4,1008.39,91.76,20.27,59.02,1008,15.5,9.9,0,0,0,99.99,98,12.06,19.06,73,1,0,"""2023-05-03T15:48:50.000Z"""
22.49,51.26,1008.39,94.46,20.27,58.94,1008.02,15.24,9.8,0,0,0,99.99,99.99,12.06,19,74,1,0,"""2023-05-03T15:53:50.000Z"""
22.39,51.68,1008.39,91.96,20.23,59.36,1008.01,15.03,9.8,0,0,0,99.99,99.99,12.13,19,73,1,0,"""2023-05-03T15:58:52.000Z"""
22.28,51.72,1008.38,93.09,20.09,59.85,1008,14.79,9.8,0,0,0,99.99,99.99,12.13,19,73,1,0,"""2023-05-03T16:03:52.000Z"""
22.05,52.67,1008.34,92.99,20.01,59.87,1007.98,14.58,9.8,0,0,0,99.99,99.99,12.19,18.94,73,1,0,"""2023-05-03T16:08:52.000Z"""
21.99,52.74,1008.38,93.72,19.93,59.74,1008.01,14.51,9.7,0,0,0,99.99,99.99,12.19,18.94,72,1,0,"""2023-05-03T16:13:53.000Z"""
21.79,52.66,1008.37,94.39,19.79,59.87,1008.01,14.36,9.7,0,0,0,99.99,99.99,12.19,18.94,72,1,0,"""2023-05-03T16:18:53.000Z"""
21.64,53.1,1008.3,94.46,19.69,60.1,1007.97,14.17,9.6,0,0,0,99.99,97,12.19,18.94,72,1,0,"""2023-05-03T16:23:53.000Z"""
21.47,53,1008.32,95.76,19.54,60.51,1007.98,14.01,9.5,0,0,0,99.99,99.99,12.19,18.87,72,1,0,"""2023-05-03T16:28:54.000Z"""
21.32,53.71,1008.35,94.67,19.41,61.05,1008,13.81,9.5,0,0,0,99.99,99.99,12.25,18.87,70,1,0,"""2023-05-03T16:33:54.000Z"""
21.1,54.61,1008.35,94.35,19.21,61.16,1007.99,13.64,9.4,0,0,0,99.99,99.99,12.31,18.81,69,1,0,"""2023-05-03T16:38:54.000Z"""
20.84,55.12,1008.36,93.72,19.11,61.65,1007.99,13.44,9.4,0,0,0,99.99,99.99,12.31,18.81,69,1,0,"""2023-05-03T16:43:54.000Z"""
20.64,55.47,1008.35,91.66,19,62.21,1007.97,13.33,9.3,0,0,0,99.99,98,12.31,18.81,69,1,0,"""2023-05-03T16:48:55.000Z"""
20.42,55.94,1008.34,93.19,18.81,62.18,1007.95,13,9.2,0,0,0,99.99,99.99,12.37,18.75,68,1,0,"""2023-05-03T16:53:55.000Z"""
20.15,56.73,1008.36,92.06,18.65,62.68,1007.99,12.8,9.2,0,0,0,99.99,99.99,12.37,18.81,67,1,0,"""2023-05-03T16:58:56.000Z"""
19.79,57.98,1008.37,86.89,18.6,62.62,1007.96,12.68,9,0,0,0,99.99,99,12.44,18.75,66,1,0,"""2023-05-03T17:03:56.000Z"""
19.55,58.23,1008.37,87.34,18.17,64.19,1007.99,12.36,8.9,0,0,0,99.99,98,12.44,18.69,65,1,0,"""2023-05-03T17:08:56.000Z"""
19.38,58.4,1008.36,88.92,17.94,64.08,1007.98,12.23,8.7,0,0,0,99.99,99.99,12.44,18.69,64,1,0,"""2023-05-03T17:13:57.000Z"""
19.15,59.36,1008.32,87.07,17.83,64.32,1007.99,12.06,8.7,0,0,0,99.99,99.99,12.5,18.62,64,1,0,"""2023-05-03T17:18:57.000Z"""
18.95,59.87,1008.31,86.17,17.56,65.08,1007.97,11.89,8.6,0,0,0,99.99,97,12.5,18.62,62,1,0,"""2023-05-03T17:23:57.000Z"""
18.74,60.93,1008.41,82.5,17.38,65.8,1008.02,11.67,8.5,0,0,0,99.99,99,12.56,18.56,60,1,0,"""2023-05-03T17:29:00.000Z"""
18.52,61.64,1008.49,80.9,17.11,66.45,1008.1,11.46,8.4,0,0,0,99.99,99.99,12.63,18.5,56,1,0,"""2023-05-03T17:34:00.000Z"""
18.27,62.31,1008.54,81.06,16.8,67.36,1008.13,11.18,8.2,0,0,0,99.99,99.99,12.56,18.44,51,1,0,"""2023-05-03T17:39:00.000Z"""
17.99,62.61,1008.53,82.42,16.57,67.54,1008.12,10.94,8.1,0,0,0,99.99,99.99,12.63,18.44,48,1,0,"""2023-05-03T17:44:00.000Z"""
17.7,63.74,1008.56,81.46,16.36,68.2,1008.18,10.68,8,0,0,0,99.99,97,12.56,18.37,44,1,0,"""2023-05-03T17:49:00.000Z"""
17.45,64.15,1008.6,79.67,16.07,69.09,1008.23,10.49,7.9,0,0,0,99.99,99,12.63,18.31,39,1,0,"""2023-05-03T17:54:00.000Z"""
17.08,65.26,1008.61,78.91,15.76,69.52,1008.25,10.26,7.8,0,0,0,99.99,99.99,12.63,18.31,33,1,0,"""2023-05-03T17:59:00.000Z"""
16.8,66.52,1008.64,77.09,15.6,70.05,1008.24,10.09,7.7,0,0,0,99.99,98,12.69,18.25,27,1,0,"""2023-05-03T18:04:00.000Z"""
16.61,66.78,1008.69,77.74,15.38,69.93,1008.29,9.92,7.6,0,0,0,99.99,99.99,12.69,18.19,20,1,0,"""2023-05-03T18:09:00.000Z"""
16.36,67.57,1008.75,77.38,15.13,70.85,1008.33,9.72,7.4,0,0,0,99.99,98,12.69,18.12,11,1,0,"""2023-05-03T18:14:02.000Z"""
16.19,68.27,1008.8,75.97,14.94,71.78,1008.37,9.52,7.4,0,0,0,99.99,99.99,12.69,18.12,6,1,0,"""2023-05-03T18:19:02.000Z"""
16.07,68.68,1008.87,74.88,14.75,72.54,1008.49,9.26,7.2,0,0,0,99.99,99.99,12.69,18.06,0,1,0,"""2023-05-03T18:24:02.000Z"""
15.95,68.8,1008.92,74.08,14.7,72.77,1008.53,9.03,7.2,0,0,0,99.99,99.99,12.69,18,0,1,0,"""2023-05-03T18:29:02.000Z"""
15.74,69.44,1008.93,73.36,14.6,73.35,1008.59,8.81,7.1,0,0,0,99.99,99.99,12.06,17.94,0,1,0,"""2023-05-03T18:34:02.000Z"""
15.61,69.75,1008.99,73.36,14.42,73.52,1008.6,8.68,7,0,0,0,99.99,99.99,11.44,17.94,0,1,0,"""2023-05-03T18:39:03.000Z"""
15.49,69.83,1009.11,72.35,14.13,74.13,1008.76,8.4,6.9,0,0,0,99.99,99.99,11.44,17.81,0,1,0,"""2023-05-03T18:48:20.000Z"""
15.38,69.82,1009.17,72.72,14.03,75.11,1008.83,8.23,6.8,0,0,0,99.99,99.99,11.44,17.81,0,1,0,"""2023-05-03T18:53:20.000Z"""
15.19,70,1009.24,72.53,13.81,75.47,1008.9,8.12,6.6,0,0,0,99.99,97,11.44,17.69,0,1,0,"""2023-05-03T18:58:20.000Z"""
14.99,70.49,1009.29,72.22,13.69,75.55,1008.91,7.97,6.5,0,0,0,99.99,99.99,11.5,17.69,0,1,0,"""2023-05-03T19:03:20.000Z"""
14.83,70.94,1009.32,72.41,13.6,75.78,1008.96,7.89,6.4,0,0,0,99.99,99.99,11.5,17.56,0,1,0,"""2023-05-03T19:08:20.000Z"""
14.7,71.47,1009.39,71.54,13.51,75.74,1009,7.79,6.4,0,0,0,99.99,99.99,11.5,17.56,0,1,0,"""2023-05-03T19:13:22.000Z"""
14.61,71.45,1009.41,72.03,13.42,75.91,1009.02,7.72,6.4,0,0,0,99.99,99.99,11.5,17.5,0,1,0,"""2023-05-03T19:18:22.000Z"""
14.53,71.71,1009.43,72.47,13.33,76.18,1009.06,7.66,6.3,0,0,0,99.99,99.99,11.56,17.37,0,1,0,"""2023-05-03T19:23:22.000Z"""
14.46,72.01,1009.43,72.85,13.23,76.36,1009.04,7.6,6.3,0,0,0,99.99,99.99,11.56,17.31,0,1,0,"""2023-05-03T19:28:22.000Z"""
14.43,71.58,1009.4,74.21,13.11,76.65,1009,7.52,6.2,0,0,0,99.99,97,11.5,17.31,0,1,0,"""2023-05-03T19:33:22.000Z"""
14.39,71.6,1009.39,75.76,13,76.69,1009.02,7.45,6.2,0,0,0,99.99,99.99,11.56,17.25,0,1,0,"""2023-05-03T19:38:23.000Z"""
14.32,71.53,1009.38,76.95,12.92,76.76,1009.01,7.45,6.1,0,0,0,99.99,97,11.56,17.19,0,1,0,"""2023-05-03T19:43:23.000Z"""
14.24,71.59,1009.36,77.45,12.9,76.68,1009,7.43,6.1,0,0,0,99.99,99.99,11.56,17.12,0,1,0,"""2023-05-03T19:48:24.000Z"""
14.09,72.18,1009.35,78.17,12.86,76.47,1008.98,7.42,6.1,0,0,0,99.99,99.99,11.5,17.06,0,1,0,"""2023-05-03T19:53:24.000Z"""
14.01,72.22,1009.28,78.47,12.79,76.34,1008.93,7.42,6.1,0,0,0,99.99,99.99,11.5,17,0,1,0,"""2023-05-03T19:58:24.000Z"""
13.97,72.57,1009.27,77.45,12.8,76.52,1008.93,7.42,6,0,0,0,99.99,99.99,11.56,17,0,1,0,"""2023-05-03T20:03:25.000Z"""
13.94,72.79,1009.24,77.96,12.77,76.7,1008.89,7.41,6,0,0,0,99.99,99.99,11.56,16.94,0,1,0,"""2023-05-03T20:08:25.000Z"""
13.84,72.65,1009.2,78.76,12.68,76.64,1008.86,7.4,6,0,0,0,99.99,99.99,11.56,16.87,0,1,0,"""2023-05-03T20:13:25.000Z"""
13.82,72.8,1009.21,78.17,12.63,76.62,1008.88,7.37,6,0,0,0,99.99,99.99,11.56,16.81,0,1,0,"""2023-05-03T20:18:26.000Z"""
13.72,73.13,1009.16,78.91,12.58,76.77,1008.83,7.37,5.9,0,0,0,99.99,99.99,11.56,16.81,0,1,0,"""2023-05-03T20:23:26.000Z"""
13.67,73.22,1009.14,79.14,12.55,76.86,1008.79,7.37,5.9,0,0,0,99.99,99.99,11.5,16.75,0,1,0,"""2023-05-03T20:28:26.000Z"""
13.65,73.15,1009.13,79.9,12.53,76.9,1008.79,7.4,5.9,0,0,0,99.99,97,11.56,16.62,0,1,0,"""2023-05-03T20:33:27.000Z"""
13.62,73.2,1009.17,79.82,12.43,77.37,1008.83,7.33,5.9,0,0,0,99.99,99.99,11.56,16.62,0,1,0,"""2023-05-03T20:38:27.000Z"""
13.6,73.26,1009.23,80.36,12.37,77.27,1008.91,7.35,5.9,0,0,0,99.99,99.99,11.56,16.56,0,1,0,"""2023-05-03T20:43:30.000Z"""
13.56,73.33,1009.25,79.59,12.29,77.78,1008.92,7.31,5.9,0,0,0,99.99,98,11.56,16.56,0,1,0,"""2023-05-03T20:48:30.000Z"""
13.48,73.26,1009.3,78.76,12.22,78.1,1008.96,7.25,5.8,0,0,0,99.99,98,11.56,16.44,0,1,0,"""2023-05-03T20:53:30.000Z"""
13.38,73.61,1009.29,78.84,12.16,77.99,1008.99,7.22,5.8,0,0,0,99.99,99.99,11.56,16.44,0,1,0,"""2023-05-03T20:58:30.000Z"""
13.36,73.41,1009.34,78.84,12.09,78.35,1009.02,7.17,5.7,0,0,0,99.99,99.99,11.56,16.44,0,1,0,"""2023-05-03T21:03:30.000Z"""
13.28,73.46,1009.27,79.14,12.03,78.27,1008.97,7.13,5.7,0,0,0,99.99,99,11.56,16.37,0,1,0,"""2023-05-03T21:08:30.000Z"""
13.19,73.83,1009.21,78.99,12.01,78.35,1008.91,7.12,5.7,0,0,0,99.99,98,11.56,16.31,0,1,0,"""2023-05-03T21:13:30.000Z"""
13.14,73.81,1009.2,79.59,11.99,78.16,1008.92,7.13,5.7,0,0,0,99.99,99.99,11.56,16.31,0,1,0,"""2023-05-03T21:18:31.000Z"""
13.12,73.87,1009.17,80.51,11.95,78.02,1008.87,7.12,5.7,0,0,0,99.99,99.99,11.56,16.25,0,1,0,"""2023-05-03T21:23:32.000Z"""
13.06,73.8,1009.14,80.75,11.94,78.15,1008.83,7.13,5.6,0,0,0,99.99,99.99,11.56,16.19,0,1,0,"""2023-05-03T21:28:32.000Z"""
13.04,74.42,1009.22,79.36,11.9,78.04,1008.88,7.13,5.6,0,0,0,99.99,98,11.56,16.19,0,1,0,"""2023-05-03T21:33:32.000Z"""
12.97,74.12,1009.22,80.13,11.81,78.24,1008.87,7.13,5.6,0,0,0,99.99,98,11.5,16.12,0,1,0,"""2023-05-03T21:38:33.000Z"""
12.97,74.16,1009.19,80.13,11.75,78.58,1008.85,7.09,5.6,0,0,0,99.99,99.99,11.5,16.06,0,1,0,"""2023-05-03T21:43:33.000Z"""
12.96,74.3,1009.21,81.54,11.73,78.62,1008.88,7.1,5.5,0,0,0,99.99,99,11.5,16.06,0,1,0,"""2023-05-03T21:48:33.000Z"""
12.96,73.98,1009.17,83.41,11.72,78.64,1008.85,7.09,5.5,0,0,0,99.99,99.99,11.5,15.94,0,1,0,"""2023-05-03T21:53:34.000Z"""
12.95,74.14,1009.2,83.41,11.7,78.87,1008.85,7.07,5.5,0,0,0,99.99,99.99,11.56,15.94,0,1,0,"""2023-05-03T21:58:34.000Z"""
12.95,73.83,1009.26,84.17,11.7,78.71,1008.92,7.06,5.5,0,0,0,99.99,99.99,11.5,15.88,0,1,0,"""2023-05-03T22:03:35.000Z"""
12.93,74,1009.26,84,11.68,78.92,1008.94,7.07,5.5,0,0,0,99.99,99.99,11.5,15.88,0,1,0,"""2023-05-03T22:08:35.000Z"""
12.86,74.25,1009.27,84.34,11.63,78.94,1008.92,7.01,5.5,0,0,0,99.99,99.99,11.5,15.88,0,1,0,"""2023-05-03T22:13:35.000Z"""
12.83,74.32,1009.2,83.91,11.58,79.08,1008.86,7.03,5.5,0,0,0,99.99,99.99,11.5,15.81,0,1,0,"""2023-05-03T22:18:36.000Z"""
12.84,74.1,1009.13,84.17,11.61,79.05,1008.8,7,5.5,0,0,0,99.99,99.99,11.5,15.75,0,1,0,"""2023-05-03T22:23:36.000Z"""
12.83,74.23,1009.14,84.17,11.58,78.97,1008.8,7.01,5.5,0,0,0,99.99,99.99,11.44,15.75,0,1,0,"""2023-05-03T22:28:36.000Z"""
12.75,74.34,1009.13,84.34,11.54,79.1,1008.82,7.02,5.5,0,0,0,99.99,99.99,11.44,15.75,0,1,0,"""2023-05-03T22:33:37.000Z"""
12.75,74.39,1009.1,83.66,11.53,79.08,1008.77,7.02,5.4,0,0,0,99.99,99.99,11.44,15.69,0,1,0,"""2023-05-03T22:38:37.000Z"""
12.7,74.61,1009.05,83.75,11.53,78.98,1008.74,7,5.4,0,0,0,99.99,97,11.38,15.69,0,1,0,"""2023-05-03T22:43:37.000Z"""
12.76,74.35,1009.06,83,11.49,79.1,1008.73,7,5.4,0,0,0,99.99,99.99,11.38,15.63,0,1,0,"""2023-05-03T22:48:40.000Z"""
12.72,74.39,1009.03,84.17,11.45,79.14,1008.69,6.99,5.4,0,0,0,99.99,99.99,11.38,15.63,0,1,0,"""2023-05-03T22:53:40.000Z"""
12.73,74.31,1009.01,83.41,11.44,79.08,1008.69,6.96,5.4,0,0,0,99.99,99.99,11.44,15.56,0,1,0,"""2023-05-03T22:58:40.000Z"""
12.7,74.47,1009.02,82.91,11.42,79.21,1008.69,6.98,5.4,0,0,0,99.99,97,11.38,15.56,0,1,0,"""2023-05-03T23:03:40.000Z"""
12.64,74.28,1009.01,82.83,11.39,79.03,1008.69,6.98,5.4,0,0,0,99.99,99.99,11.31,15.5,0,1,0,"""2023-05-03T23:08:41.000Z"""
12.6,74.33,1009.02,82.02,11.3,79,1008.71,6.99,5.4,0,0,0,99.99,99,11.38,15.5,0,1,0,"""2023-05-03T23:13:41.000Z"""
12.52,74.59,1009.01,81.46,11.31,78.96,1008.69,7.02,5.4,0,0,0,99.99,99.99,11.31,15.5,0,1,0,"""2023-05-03T23:18:41.000Z"""
12.45,74.8,1008.97,79.82,11.3,78.99,1008.66,7.01,5.3,0,0,0,99.99,99.99,11.31,15.44,0,1,0,"""2023-05-03T23:23:41.000Z"""
12.38,74.75,1008.94,78.76,11.19,79.26,1008.6,7,5.3,0,0,0,99.99,99.99,11.31,15.38,0,1,0,"""2023-05-03T23:28:41.000Z"""
12.29,75,1008.98,77.23,11.21,78.86,1008.66,7.01,5.2,0,0,0,99.99,99.99,11.25,15.31,0,1,0,"""2023-05-03T23:33:42.000Z"""
12.23,75.17,1008.98,77.31,11.09,79.03,1008.64,7.03,5.2,0,0,0,99.99,99.99,11.25,15.31,0,1,0,"""2023-05-03T23:38:42.000Z"""
12.2,75.25,1008.95,77.02,11.01,79.34,1008.62,7.02,5.2,0,0,0,99.99,99.99,11.25,15.31,0,1,0,"""2023-05-03T23:43:42.000Z"""
12.12,75.5,1008.89,76.88,10.97,79.51,1008.56,7.01,5.2,0,0,0,99.99,99.99,11.25,15.25,0,1,0,"""2023-05-03T23:48:42.000Z"""
12.07,75.41,1008.86,76.88,10.89,79.82,1008.53,6.99,5.1,0,0,0,99.99,99.99,11.19,15.19,0,1,0,"""2023-05-03T23:53:42.000Z"""
12.1,75.14,1008.89,78.03,10.89,79.79,1008.55,6.96,5.1,0,0,0,99.99,99.99,11.25,15.19,0,1,0,"""2023-05-03T23:58:43.000Z"""
12.03,75.43,1008.86,77.45,10.84,79.9,1008.53,6.97,5.1,0,0,0,99.99,99.99,11.19,15.19,0,1,0,"""2023-05-04T00:03:43.000Z"""
11.97,75.29,1008.81,77.74,10.8,80,1008.48,6.94,5.1,0,0,0,99.99,96,11.12,15.13,0,1,0,"""2023-05-04T00:08:43.000Z"""
11.91,75.53,1008.78,76.46,10.75,80.01,1008.46,6.92,5.1,0,0,0,99.99,99.99,11.12,15.13,0,1,0,"""2023-05-04T00:13:44.000Z"""
11.85,75.57,1008.78,75.97,10.7,80.03,1008.48,6.95,5,0,0,0,99.99,99.99,11.06,15.13,0,1,0,"""2023-05-04T00:18:44.000Z"""
11.8,75.64,1008.76,75.56,10.62,80.17,1008.45,6.91,5,0,0,0,99.99,99.99,11.12,15.06,0,1,0,"""2023-05-04T00:23:44.000Z"""
11.72,75.54,1008.74,76.25,10.61,80.12,1008.43,6.9,5,0,0,0,99.99,97,11.12,15.06,0,1,0,"""2023-05-04T00:28:45.000Z"""
11.7,75.55,1008.73,76.32,10.49,80.34,1008.42,6.89,5,0,0,0,99.99,99.99,11.06,15.06,0,1,0,"""2023-05-04T00:33:45.000Z"""
11.63,75.69,1008.72,75.76,10.43,80.41,1008.38,6.88,4.9,0,0,0,99.99,96,11.06,14.94,0,1,0,"""2023-05-04T00:38:45.000Z"""
11.56,75.82,1008.7,75.42,10.36,80.55,1008.38,6.87,4.9,0,0,0,99.99,99.99,11.06,14.87,0,1,0,"""2023-05-04T00:43:46.000Z"""
